"year","month","day","dep_time","sched_dep_time","dep_delay","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","distance","hour","minute","time_hour"
2013,11,23,1221,1224,-3,1425,"Not Delay","EV",3848,"N12145","EWR","CLT",529,12,24,2013-11-23 12:00:00
2013,11,23,1310,1315,-5,1506,"Not Delay","US",802,"N409US","EWR","CLT",529,13,15,2013-11-23 13:00:00
2013,11,23,1457,1500,-3,1656,"Not Delay","US",1834,"N105UW","EWR","CLT",529,15,0,2013-11-23 15:00:00
2013,11,23,1533,1530,3,1731,"Delay","EV",4412,"N12922","EWR","CLT",529,15,30,2013-11-23 15:00:00
2013,11,23,1733,1730,3,1928,"Not Delay","US",687,"N667AW","EWR","CLT",529,17,30,2013-11-23 17:00:00
2013,11,23,1827,1829,-2,2033,"Not Delay","US",1751,"N721UW","EWR","CLT",529,18,29,2013-11-23 18:00:00
2013,11,23,2108,2111,-3,2303,"Not Delay","EV",4700,"N11548","EWR","CLT",529,21,11,2013-11-23 21:00:00
2013,11,23,NA,820,NA,1021,NA,"US",409,NA,"EWR","CLT",529,8,20,2013-11-23 08:00:00
2013,11,24,612,615,-3,818,"Not Delay","US",1989,"N569UW","EWR","CLT",529,6,15,2013-11-24 06:00:00
2013,11,24,624,630,-6,835,"Not Delay","US",1946,"N557UW","EWR","CLT",529,6,30,2013-11-24 06:00:00
2013,11,24,819,820,-1,1021,"Not Delay","US",409,"N673AW","EWR","CLT",529,8,20,2013-11-24 08:00:00
2013,11,24,1019,1023,-4,1218,"Not Delay","US",1745,"N186US","EWR","CLT",529,10,23,2013-11-24 10:00:00
2013,11,24,1237,1231,6,1432,"Delay","EV",3848,"N29917","EWR","CLT",529,12,31,2013-11-24 12:00:00
2013,11,24,1308,1315,-7,1506,"Not Delay","US",802,"N122US","EWR","CLT",529,13,15,2013-11-24 13:00:00
2013,11,24,1502,1500,2,1656,"Not Delay","US",721,"N153UW","EWR","CLT",529,15,0,2013-11-24 15:00:00
2013,11,24,1520,1520,0,1721,"Not Delay","EV",4326,"N14920","EWR","CLT",529,15,20,2013-11-24 15:00:00
2013,11,24,1728,1730,-2,1928,"Not Delay","US",687,"N675AW","EWR","CLT",529,17,30,2013-11-24 17:00:00
2013,11,24,1821,1829,-8,2033,"Not Delay","US",1751,"N569UW","EWR","CLT",529,18,29,2013-11-24 18:00:00
2013,11,24,2017,1920,57,2120,"Delay","EV",4641,"N16918","EWR","CLT",529,19,20,2013-11-24 19:00:00
2013,11,24,2150,2111,39,2303,"Delay","EV",4700,"N12540","EWR","CLT",529,21,11,2013-11-24 21:00:00
2013,11,25,508,500,8,651,"Not Delay","US",1895,"N192UW","EWR","CLT",529,5,0,2013-11-25 05:00:00
2013,11,25,600,601,-1,811,"Not Delay","EV",4471,"N13979","EWR","CLT",529,6,1,2013-11-25 06:00:00
2013,11,25,606,615,-9,818,"Not Delay","US",1989,"N170US","EWR","CLT",529,6,15,2013-11-25 06:00:00
2013,11,25,622,630,-8,833,"Not Delay","US",2052,"N564UW","EWR","CLT",529,6,30,2013-11-25 06:00:00
2013,11,25,813,820,-7,1021,"Not Delay","US",409,"N667AW","EWR","CLT",529,8,20,2013-11-25 08:00:00
2013,11,25,1036,1023,13,1218,"Delay","US",1745,"N161UW","EWR","CLT",529,10,23,2013-11-25 10:00:00
2013,11,25,1216,1222,-6,1423,"Not Delay","EV",3848,"N14923","EWR","CLT",529,12,22,2013-11-25 12:00:00
2013,11,25,1405,1315,50,1506,"Delay","US",802,"N567UW","EWR","CLT",529,13,15,2013-11-25 13:00:00
2013,11,25,1518,1520,-2,1721,"Not Delay","EV",3264,"N13995","EWR","CLT",529,15,20,2013-11-25 15:00:00
2013,11,25,1724,1500,144,1656,"Delay","US",721,"N569UW","EWR","CLT",529,15,0,2013-11-25 15:00:00
2013,11,25,1726,1730,-4,1928,"Not Delay","US",687,"N658AW","EWR","CLT",529,17,30,2013-11-25 17:00:00
2013,11,25,1930,1915,15,2115,"Delay","EV",4714,"N12569","EWR","CLT",529,19,15,2013-11-25 19:00:00
2013,11,25,2106,2111,-5,2303,"Not Delay","EV",4700,"N14993","EWR","CLT",529,21,11,2013-11-25 21:00:00
2013,11,26,458,500,-2,651,"Not Delay","US",1895,"N150UW","EWR","CLT",529,5,0,2013-11-26 05:00:00
2013,11,26,556,601,-5,811,"Not Delay","EV",4471,"N14920","EWR","CLT",529,6,1,2013-11-26 06:00:00
2013,11,26,612,615,-3,818,"Not Delay","US",1989,"N199UW","EWR","CLT",529,6,15,2013-11-26 06:00:00
2013,11,26,629,630,-1,833,"Not Delay","US",2052,"N540UW","EWR","CLT",529,6,30,2013-11-26 06:00:00
2013,11,26,815,820,-5,1021,"Not Delay","US",409,"N651AW","EWR","CLT",529,8,20,2013-11-26 08:00:00
2013,11,26,1055,1023,32,1218,"Delay","US",1745,"N538UW","EWR","CLT",529,10,23,2013-11-26 10:00:00
2013,11,26,1215,1224,-9,1425,"Not Delay","EV",3848,"N13124","EWR","CLT",529,12,24,2013-11-26 12:00:00
2013,11,26,1320,1315,5,1506,"Not Delay","US",802,"N554UW","EWR","CLT",529,13,15,2013-11-26 13:00:00
2013,11,26,1452,1500,-8,1656,"Not Delay","US",721,"N176UW","EWR","CLT",529,15,0,2013-11-26 15:00:00
2013,11,26,1518,1520,-2,1721,"Delay","EV",5909,"N13914","EWR","CLT",529,15,20,2013-11-26 15:00:00
2013,11,26,1729,1730,-1,1928,"Delay","US",687,"N672AW","EWR","CLT",529,17,30,2013-11-26 17:00:00
2013,11,26,1823,1829,-6,2033,"Not Delay","US",1751,"N199UW","EWR","CLT",529,18,29,2013-11-26 18:00:00
2013,11,26,1952,1915,37,2115,"Delay","EV",4104,"N13975","EWR","CLT",529,19,15,2013-11-26 19:00:00
2013,11,26,2115,2120,-5,2320,"Not Delay","US",726,"N184US","EWR","CLT",529,21,20,2013-11-26 21:00:00
2013,11,26,2129,2111,18,2303,"Delay","EV",4700,"N22971","EWR","CLT",529,21,11,2013-11-26 21:00:00
2013,11,27,505,500,5,651,"Delay","US",1895,"N198UW","EWR","CLT",529,5,0,2013-11-27 05:00:00
2013,11,27,558,601,-3,811,"Not Delay","EV",4471,"N12957","EWR","CLT",529,6,1,2013-11-27 06:00:00
2013,11,27,606,615,-9,818,"Delay","US",1989,"N161UW","EWR","CLT",529,6,15,2013-11-27 06:00:00
2013,11,27,629,630,-1,833,"Delay","US",2052,"N567UW","EWR","CLT",529,6,30,2013-11-27 06:00:00
2013,11,27,816,820,-4,1021,"Delay","US",409,"N675AW","EWR","CLT",529,8,20,2013-11-27 08:00:00
2013,11,27,1026,1023,3,1218,"Delay","US",1745,"N167US","EWR","CLT",529,10,23,2013-11-27 10:00:00
2013,11,27,1216,1224,-8,1425,"Delay","EV",3848,"N13913","EWR","CLT",529,12,24,2013-11-27 12:00:00
2013,11,27,1317,1315,2,1506,"Delay","US",802,"N169UW","EWR","CLT",529,13,15,2013-11-27 13:00:00
2013,11,27,1531,1500,31,1656,"Delay","US",721,"N567UW","EWR","CLT",529,15,0,2013-11-27 15:00:00
2013,11,27,1554,1520,34,1721,"Delay","EV",4326,"N14991","EWR","CLT",529,15,20,2013-11-27 15:00:00
2013,11,27,1732,1730,2,1928,"Not Delay","US",687,"N647AW","EWR","CLT",529,17,30,2013-11-27 17:00:00
2013,11,27,1920,1915,5,2115,"Delay","EV",4444,"N14993","EWR","CLT",529,19,15,2013-11-27 19:00:00
2013,11,27,1940,1829,71,2033,"Delay","US",1751,"N169UW","EWR","CLT",529,18,29,2013-11-27 18:00:00
2013,11,27,2132,2111,21,2303,"Delay","EV",4700,"N14916","EWR","CLT",529,21,11,2013-11-27 21:00:00
2013,11,28,522,500,22,651,"Delay","US",1895,"N169UW","EWR","CLT",529,5,0,2013-11-28 05:00:00
2013,11,28,601,601,0,811,"Delay","EV",4471,"N11544","EWR","CLT",529,6,1,2013-11-28 06:00:00
2013,11,28,625,630,-5,833,"Not Delay","US",2052,"N170US","EWR","CLT",529,6,30,2013-11-28 06:00:00
2013,11,28,714,615,59,818,"Delay","US",1989,"N181UW","EWR","CLT",529,6,15,2013-11-28 06:00:00
2013,11,28,817,820,-3,1021,"Not Delay","US",451,"N657AW","EWR","CLT",529,8,20,2013-11-28 08:00:00
2013,11,28,1053,1023,30,1218,"Delay","US",1745,"N188US","EWR","CLT",529,10,23,2013-11-28 10:00:00
2013,11,28,1235,1224,11,1425,"Not Delay","EV",3848,"N27190","EWR","CLT",529,12,24,2013-11-28 12:00:00
2013,11,28,1309,1315,-6,1506,"Not Delay","US",802,"N538UW","EWR","CLT",529,13,15,2013-11-28 13:00:00
2013,11,28,1906,1915,-9,2115,"Not Delay","EV",4318,"N13949","EWR","CLT",529,19,15,2013-11-28 19:00:00
2013,11,29,610,615,-5,818,"Not Delay","US",1989,"N155UW","EWR","CLT",529,6,15,2013-11-29 06:00:00
2013,11,29,626,630,-4,835,"Not Delay","US",1965,"N152UW","EWR","CLT",529,6,30,2013-11-29 06:00:00
2013,11,29,818,820,-2,1021,"Not Delay","US",409,"N655AW","EWR","CLT",529,8,20,2013-11-29 08:00:00
2013,11,29,1020,1023,-3,1218,"Not Delay","US",1745,"N190UW","EWR","CLT",529,10,23,2013-11-29 10:00:00
2013,11,29,1225,1224,1,1425,"Not Delay","EV",3848,"N13553","EWR","CLT",529,12,24,2013-11-29 12:00:00
2013,11,29,1310,1315,-5,1506,"Not Delay","US",802,"N188US","EWR","CLT",529,13,15,2013-11-29 13:00:00
2013,11,29,1448,1500,-12,1656,"Not Delay","US",721,"N150UW","EWR","CLT",529,15,0,2013-11-29 15:00:00
2013,11,29,1515,1520,-5,1721,"Not Delay","EV",4714,"N13969","EWR","CLT",529,15,20,2013-11-29 15:00:00
2013,11,29,1725,1730,-5,1928,"Not Delay","US",687,"N677AW","EWR","CLT",529,17,30,2013-11-29 17:00:00
2013,11,29,1908,1915,-7,2115,"Not Delay","EV",4318,"N13949","EWR","CLT",529,19,15,2013-11-29 19:00:00
2013,11,30,457,500,-3,651,"Not Delay","US",1895,"N199UW","EWR","CLT",529,5,0,2013-11-30 05:00:00
2013,11,30,557,601,-4,811,"Not Delay","EV",4199,"N11548","EWR","CLT",529,6,1,2013-11-30 06:00:00
2013,11,30,625,630,-5,835,"Not Delay","US",1946,"N538UW","EWR","CLT",529,6,30,2013-11-30 06:00:00
2013,11,30,655,615,40,817,"Delay","US",883,"N245AY","EWR","CLT",529,6,15,2013-11-30 06:00:00
2013,11,30,816,820,-4,1021,"Not Delay","US",409,"N659AW","EWR","CLT",529,8,20,2013-11-30 08:00:00
2013,11,30,927,927,0,1144,"Not Delay","EV",4714,"N12922","EWR","CLT",529,9,27,2013-11-30 09:00:00
2013,11,30,1021,1025,-4,1222,"Not Delay","US",887,"N113UW","EWR","CLT",529,10,25,2013-11-30 10:00:00
2013,11,30,1210,1213,-3,1414,"Delay","EV",3848,"N31131","EWR","CLT",529,12,13,2013-11-30 12:00:00
2013,11,30,1307,1315,-8,1506,"Not Delay","US",802,"N427US","EWR","CLT",529,13,15,2013-11-30 13:00:00
2013,11,30,1452,1500,-8,1656,"Not Delay","US",1834,"N127UW","EWR","CLT",529,15,0,2013-11-30 15:00:00
2013,11,30,1517,1520,-3,1721,"Not Delay","EV",4326,"N13995","EWR","CLT",529,15,20,2013-11-30 15:00:00
2013,11,30,1725,1730,-5,1928,"Not Delay","US",687,"N640AW","EWR","CLT",529,17,30,2013-11-30 17:00:00
2013,11,30,1821,1829,-8,2033,"Not Delay","US",1751,"N192UW","EWR","CLT",529,18,29,2013-11-30 18:00:00
2013,11,30,1912,1915,-3,2115,"Not Delay","EV",5909,"N15572","EWR","CLT",529,19,15,2013-11-30 19:00:00
2013,11,30,2107,2111,-4,2303,"Not Delay","EV",4700,"N14902","EWR","CLT",529,21,11,2013-11-30 21:00:00
2013,2,1,456,500,-4,648,"Not Delay","US",1117,"N197UW","EWR","CLT",529,5,0,2013-02-01 05:00:00
2013,2,1,640,645,-5,846,"Not Delay","US",926,"N560UW","EWR","CLT",529,6,45,2013-02-01 06:00:00
2013,2,1,643,630,13,831,"Delay","US",1407,"N185UW","EWR","CLT",529,6,30,2013-02-01 06:00:00
2013,2,1,714,630,44,845,"Delay","EV",4471,"N10156","EWR","CLT",529,6,30,2013-02-01 06:00:00
2013,2,1,809,815,-6,1015,"Not Delay","US",675,"N654AW","EWR","CLT",529,8,15,2013-02-01 08:00:00
2013,2,1,1012,1015,-3,1208,"Not Delay","US",1103,"N197UW","EWR","CLT",529,10,15,2013-02-01 10:00:00
2013,2,1,1312,1315,-3,1504,"Delay","US",1895,"N162UW","EWR","CLT",529,13,15,2013-02-01 13:00:00
2013,2,1,1516,1500,16,1653,"Delay","US",720,"N179UW","EWR","CLT",529,15,0,2013-02-01 15:00:00
2013,2,1,1607,1507,60,1704,"Delay","EV",4326,"N14116","EWR","CLT",529,15,7,2013-02-01 15:00:00
2013,2,1,1730,1730,0,1923,"Not Delay","US",449,"N680AW","EWR","CLT",529,17,30,2013-02-01 17:00:00
2013,2,1,1829,1829,0,2032,"Not Delay","US",1973,"N195UW","EWR","CLT",529,18,29,2013-02-01 18:00:00
2013,2,1,NA,1904,NA,2109,NA,"EV",4437,"N12996","EWR","CLT",529,19,4,2013-02-01 19:00:00
2013,2,1,NA,1218,NA,1415,NA,"EV",4641,"N13124","EWR","CLT",529,12,18,2013-02-01 12:00:00
2013,2,2,456,500,-4,648,"Not Delay","US",1117,"N177US","EWR","CLT",529,5,0,2013-02-02 05:00:00
2013,2,2,621,630,-9,831,"Not Delay","US",1507,"N197UW","EWR","CLT",529,6,30,2013-02-02 06:00:00
2013,2,2,639,645,-6,846,"Not Delay","US",926,"N180US","EWR","CLT",529,6,45,2013-02-02 06:00:00
2013,2,2,808,815,-7,1015,"Not Delay","US",675,"N821AW","EWR","CLT",529,8,15,2013-02-02 08:00:00
2013,2,2,1011,1015,-4,1208,"Not Delay","US",1036,"N113UW","EWR","CLT",529,10,15,2013-02-02 10:00:00
2013,2,2,1309,1315,-6,1506,"Not Delay","US",1629,"N450UW","EWR","CLT",529,13,15,2013-02-02 13:00:00
2013,2,2,1454,1500,-6,1653,"Not Delay","US",720,"N554UW","EWR","CLT",529,15,0,2013-02-02 15:00:00
2013,2,2,1635,1645,-10,1838,"Not Delay","US",123,"N602AW","EWR","CLT",529,16,45,2013-02-02 16:00:00
2013,2,2,1823,1829,-6,2032,"Not Delay","US",681,"N655AW","EWR","CLT",529,18,29,2013-02-02 18:00:00
2013,2,2,1856,1859,-3,2104,"Not Delay","EV",4700,"N13903","EWR","CLT",529,18,59,2013-02-02 18:00:00
2013,2,3,618,630,-12,831,"Not Delay","US",1507,"N769US","EWR","CLT",529,6,30,2013-02-03 06:00:00
2013,2,3,623,620,3,835,"Not Delay","EV",4292,"N12142","EWR","CLT",529,6,20,2013-02-03 06:00:00
2013,2,3,635,645,-10,846,"Not Delay","US",926,"N755US","EWR","CLT",529,6,45,2013-02-03 06:00:00
2013,2,3,849,815,34,1015,"Delay","US",675,"N655AW","EWR","CLT",529,8,15,2013-02-03 08:00:00
2013,2,3,1010,1015,-5,1210,"Not Delay","US",887,"N455UW","EWR","CLT",529,10,15,2013-02-03 10:00:00
2013,2,3,1224,1232,-8,1429,"Not Delay","EV",4135,"N12135","EWR","CLT",529,12,32,2013-02-03 12:00:00
2013,2,3,1309,1315,-6,1504,"Not Delay","US",1895,"N162UW","EWR","CLT",529,13,15,2013-02-03 13:00:00
2013,2,3,1457,1508,-11,1705,"Not Delay","EV",4326,"N13202","EWR","CLT",529,15,8,2013-02-03 15:00:00
2013,2,3,1457,1500,-3,1653,"Not Delay","US",720,"N161UW","EWR","CLT",529,15,0,2013-02-03 15:00:00
2013,2,3,1726,1730,-4,1923,"Not Delay","US",449,"N604AW","EWR","CLT",529,17,30,2013-02-03 17:00:00
2013,2,3,1821,1829,-8,2032,"Not Delay","US",1973,"N118US","EWR","CLT",529,18,29,2013-02-03 18:00:00
2013,2,3,1858,1906,-8,2115,"Not Delay","EV",4627,"N16919","EWR","CLT",529,19,6,2013-02-03 19:00:00
2013,2,4,453,500,-7,648,"Not Delay","US",1117,"N557UW","EWR","CLT",529,5,0,2013-02-04 05:00:00
2013,2,4,627,630,-3,845,"Not Delay","EV",4471,"N25134","EWR","CLT",529,6,30,2013-02-04 06:00:00
2013,2,4,631,630,1,831,"Delay","US",1507,"N182UW","EWR","CLT",529,6,30,2013-02-04 06:00:00
2013,2,4,639,645,-6,846,"Delay","US",1251,"N764US","EWR","CLT",529,6,45,2013-02-04 06:00:00
2013,2,4,809,815,-6,1015,"Not Delay","US",675,"N665AW","EWR","CLT",529,8,15,2013-02-04 08:00:00
2013,2,4,1013,1015,-2,1208,"Not Delay","US",1103,"N557UW","EWR","CLT",529,10,15,2013-02-04 10:00:00
2013,2,4,1311,1315,-4,1504,"Not Delay","US",1291,"N558UW","EWR","CLT",529,13,15,2013-02-04 13:00:00
2013,2,4,1340,1218,82,1415,"Delay","EV",4135,"N14179","EWR","CLT",529,12,18,2013-02-04 12:00:00
2013,2,4,1452,1500,-8,1653,"Not Delay","US",720,"N560UW","EWR","CLT",529,15,0,2013-02-04 15:00:00
2013,2,4,1601,1507,54,1704,"Delay","EV",4326,"N14959","EWR","CLT",529,15,7,2013-02-04 15:00:00
2013,2,4,1735,1730,5,1923,"Delay","US",449,"N679AW","EWR","CLT",529,17,30,2013-02-04 17:00:00
2013,2,4,NA,1904,NA,2109,NA,"EV",4437,"N11565","EWR","CLT",529,19,4,2013-02-04 19:00:00
2013,2,5,450,500,-10,648,"Not Delay","US",1117,"N171US","EWR","CLT",529,5,0,2013-02-05 05:00:00
2013,2,5,622,630,-8,831,"Delay","US",1507,"N557UW","EWR","CLT",529,6,30,2013-02-05 06:00:00
2013,2,5,630,634,-4,849,"Not Delay","EV",4471,"N14153","EWR","CLT",529,6,34,2013-02-05 06:00:00
2013,2,5,639,645,-6,846,"Delay","US",926,"N562UW","EWR","CLT",529,6,45,2013-02-05 06:00:00
2013,2,5,829,815,14,1015,"Delay","US",675,"N677AW","EWR","CLT",529,8,15,2013-02-05 08:00:00
2013,2,5,1010,1015,-5,1208,"Not Delay","US",375,"N667AW","EWR","CLT",529,10,15,2013-02-05 10:00:00
2013,2,5,1210,1218,-8,1415,"Not Delay","EV",4641,"N14179","EWR","CLT",529,12,18,2013-02-05 12:00:00
2013,2,5,1305,1315,-10,1504,"Not Delay","US",1643,"N193UW","EWR","CLT",529,13,15,2013-02-05 13:00:00
2013,2,5,1457,1500,-3,1653,"Not Delay","US",720,"N566UW","EWR","CLT",529,15,0,2013-02-05 15:00:00
2013,2,5,1505,1459,6,1656,"Delay","EV",4326,"N14907","EWR","CLT",529,14,59,2013-02-05 14:00:00
2013,2,5,1650,1645,5,1838,"Not Delay","US",123,"N647AW","EWR","CLT",529,16,45,2013-02-05 16:00:00
2013,2,5,1737,1730,7,1923,"Delay","US",449,"N663AW","EWR","CLT",529,17,30,2013-02-05 17:00:00
2013,2,5,2027,1904,83,2109,"Delay","EV",4175,"N11121","EWR","CLT",529,19,4,2013-02-05 19:00:00
2013,2,6,452,500,-8,648,"Not Delay","US",1117,"N187US","EWR","CLT",529,5,0,2013-02-06 05:00:00
2013,2,6,629,630,-1,845,"Not Delay","EV",4471,"N34110","EWR","CLT",529,6,30,2013-02-06 06:00:00
2013,2,6,629,630,-1,831,"Delay","US",1125,"N107US","EWR","CLT",529,6,30,2013-02-06 06:00:00
2013,2,6,640,645,-5,846,"Delay","US",926,"N178US","EWR","CLT",529,6,45,2013-02-06 06:00:00
2013,2,6,1014,1015,-1,1208,"Not Delay","US",375,"N663AW","EWR","CLT",529,10,15,2013-02-06 10:00:00
2013,2,6,1252,1218,34,1415,"Delay","EV",4641,"N16546","EWR","CLT",529,12,18,2013-02-06 12:00:00
2013,2,6,1313,1315,-2,1504,"Not Delay","US",1895,"N562UW","EWR","CLT",529,13,15,2013-02-06 13:00:00
2013,2,6,1452,1500,-8,1653,"Not Delay","US",720,"N171US","EWR","CLT",529,15,0,2013-02-06 15:00:00
2013,2,6,1525,1507,18,1704,"Delay","EV",4326,"N12921","EWR","CLT",529,15,7,2013-02-06 15:00:00
2013,2,6,1728,1730,-2,1923,"Not Delay","US",449,"N668AW","EWR","CLT",529,17,30,2013-02-06 17:00:00
2013,2,6,1825,1829,-4,2032,"Delay","US",1973,"N173US","EWR","CLT",529,18,29,2013-02-06 18:00:00
2013,2,6,1859,1904,-5,2109,"Not Delay","EV",4175,"N11551","EWR","CLT",529,19,4,2013-02-06 19:00:00
2013,2,6,NA,815,NA,1015,NA,"US",675,NA,"EWR","CLT",529,8,15,2013-02-06 08:00:00
2013,2,7,458,500,-2,648,"Not Delay","US",1117,"N165US","EWR","CLT",529,5,0,2013-02-07 05:00:00
2013,2,7,618,630,-12,831,"Not Delay","US",1125,"N108UW","EWR","CLT",529,6,30,2013-02-07 06:00:00
2013,2,7,632,630,2,845,"Delay","EV",4471,"N27200","EWR","CLT",529,6,30,2013-02-07 06:00:00
2013,2,7,644,645,-1,846,"Not Delay","US",926,"N176UW","EWR","CLT",529,6,45,2013-02-07 06:00:00
2013,2,7,920,815,65,1015,"Delay","US",675,"N604AW","EWR","CLT",529,8,15,2013-02-07 08:00:00
2013,2,7,1029,1015,14,1208,"Delay","US",1103,"N165US","EWR","CLT",529,10,15,2013-02-07 10:00:00
2013,2,7,1215,1218,-3,1415,"Not Delay","EV",4641,"N11184","EWR","CLT",529,12,18,2013-02-07 12:00:00
2013,2,7,1310,1315,-5,1504,"Delay","US",1453,"N167US","EWR","CLT",529,13,15,2013-02-07 13:00:00
2013,2,7,1451,1500,-9,1653,"Delay","US",720,"N536UW","EWR","CLT",529,15,0,2013-02-07 15:00:00
2013,2,7,1512,1507,5,1704,"Delay","EV",4326,"N26549","EWR","CLT",529,15,7,2013-02-07 15:00:00
2013,2,7,1731,1730,1,1923,"Delay","US",449,"N601AW","EWR","CLT",529,17,30,2013-02-07 17:00:00
2013,2,7,1824,1829,-5,2032,"Delay","US",1973,"N539UW","EWR","CLT",529,18,29,2013-02-07 18:00:00
2013,2,7,1901,1904,-3,2109,"Delay","EV",4437,"N18556","EWR","CLT",529,19,4,2013-02-07 19:00:00
2013,2,8,458,500,-2,648,"Delay","US",1117,"N197UW","EWR","CLT",529,5,0,2013-02-08 05:00:00
2013,2,8,628,630,-2,831,"Not Delay","US",1507,"N165US","EWR","CLT",529,6,30,2013-02-08 06:00:00
2013,2,8,632,630,2,845,"Delay","EV",4471,"N12166","EWR","CLT",529,6,30,2013-02-08 06:00:00
2013,2,8,729,645,44,846,"Delay","US",926,"N540UW","EWR","CLT",529,6,45,2013-02-08 06:00:00
2013,2,8,812,815,-3,1015,"Delay","US",675,"N657AW","EWR","CLT",529,8,15,2013-02-08 08:00:00
2013,2,8,1104,1015,49,1208,"Delay","US",1103,"N197UW","EWR","CLT",529,10,15,2013-02-08 10:00:00
2013,2,8,1215,1218,-3,1415,"Not Delay","EV",4641,"N14203","EWR","CLT",529,12,18,2013-02-08 12:00:00
2013,2,8,1310,1315,-5,1504,"Delay","US",1895,"N555AY","EWR","CLT",529,13,15,2013-02-08 13:00:00
2013,2,8,1456,1500,-4,1653,"Delay","US",720,"N557UW","EWR","CLT",529,15,0,2013-02-08 15:00:00
2013,2,8,NA,1507,NA,1704,NA,"EV",4326,"N16541","EWR","CLT",529,15,7,2013-02-08 15:00:00
2013,2,8,NA,1904,NA,2109,NA,"EV",4437,"N11535","EWR","CLT",529,19,4,2013-02-08 19:00:00
2013,2,8,NA,1730,NA,1923,NA,"US",449,NA,"EWR","CLT",529,17,30,2013-02-08 17:00:00
2013,2,8,NA,1829,NA,2032,NA,"US",1973,NA,"EWR","CLT",529,18,29,2013-02-08 18:00:00
2013,2,9,1322,1315,7,1506,"Not Delay","US",1629,"N457UW","EWR","CLT",529,13,15,2013-02-09 13:00:00
2013,2,9,1456,1500,-4,1653,"Not Delay","US",720,"N161UW","EWR","CLT",529,15,0,2013-02-09 15:00:00
2013,2,9,1641,1645,-4,1838,"Not Delay","US",123,"N669AW","EWR","CLT",529,16,45,2013-02-09 16:00:00
2013,2,9,1827,1829,-2,2032,"Not Delay","US",681,"N665AW","EWR","CLT",529,18,29,2013-02-09 18:00:00
2013,2,9,1856,1859,-3,2104,"Not Delay","EV",4709,"N15574","EWR","CLT",529,18,59,2013-02-09 18:00:00
2013,2,9,NA,815,NA,1015,NA,"US",675,NA,"EWR","CLT",529,8,15,2013-02-09 08:00:00
2013,2,9,NA,645,NA,846,NA,"US",926,NA,"EWR","CLT",529,6,45,2013-02-09 06:00:00
2013,2,9,NA,1015,NA,1208,NA,"US",1036,NA,"EWR","CLT",529,10,15,2013-02-09 10:00:00
2013,2,9,NA,500,NA,648,NA,"US",1117,NA,"EWR","CLT",529,5,0,2013-02-09 05:00:00
2013,2,9,NA,630,NA,831,NA,"US",1507,NA,"EWR","CLT",529,6,30,2013-02-09 06:00:00
2013,2,10,455,500,-5,650,"Not Delay","US",881,"N420US","EWR","CLT",529,5,0,2013-02-10 05:00:00
2013,2,10,624,630,-6,831,"Not Delay","US",1507,"N167US","EWR","CLT",529,6,30,2013-02-10 06:00:00
2013,2,10,640,645,-5,846,"Not Delay","US",926,"N556UW","EWR","CLT",529,6,45,2013-02-10 06:00:00
2013,2,10,808,815,-7,1015,"Not Delay","US",675,"N665AW","EWR","CLT",529,8,15,2013-02-10 08:00:00
2013,2,10,1029,1015,14,1208,"Not Delay","US",1103,"N176UW","EWR","CLT",529,10,15,2013-02-10 10:00:00
2013,2,10,1229,1232,-3,1429,"Not Delay","EV",4135,"N12142","EWR","CLT",529,12,32,2013-02-10 12:00:00
2013,2,10,1311,1315,-4,1504,"Not Delay","US",1895,"N189UW","EWR","CLT",529,13,15,2013-02-10 13:00:00
2013,2,10,1315,620,415,835,"Delay","EV",4292,"N15980","EWR","CLT",529,6,20,2013-02-10 06:00:00
2013,2,10,1456,1500,-4,1653,"Not Delay","US",720,"N183UW","EWR","CLT",529,15,0,2013-02-10 15:00:00
2013,2,10,1544,1508,36,1705,"Delay","EV",4326,"N14916","EWR","CLT",529,15,8,2013-02-10 15:00:00
2013,2,10,1743,1730,13,1923,"Delay","US",449,"N654AW","EWR","CLT",529,17,30,2013-02-10 17:00:00
2013,2,10,1818,1829,-11,2032,"Not Delay","US",1973,"N123UW","EWR","CLT",529,18,29,2013-02-10 18:00:00
2013,2,10,1903,1906,-3,2115,"Not Delay","EV",4627,"N13968","EWR","CLT",529,19,6,2013-02-10 19:00:00
2013,2,11,454,500,-6,648,"Delay","US",1117,"N170US","EWR","CLT",529,5,0,2013-02-11 05:00:00
2013,2,11,620,630,-10,831,"Not Delay","US",1507,"N180US","EWR","CLT",529,6,30,2013-02-11 06:00:00
2013,2,11,628,630,-2,845,"Delay","EV",4471,"N11119","EWR","CLT",529,6,30,2013-02-11 06:00:00
2013,2,11,638,645,-7,846,"Delay","US",926,"N555AY","EWR","CLT",529,6,45,2013-02-11 06:00:00
2013,2,11,809,815,-6,1015,"Not Delay","US",675,"N658AW","EWR","CLT",529,8,15,2013-02-11 08:00:00
2013,2,11,1018,1015,3,1208,"Delay","US",1103,"N170US","EWR","CLT",529,10,15,2013-02-11 10:00:00
2013,2,11,1354,1315,39,1504,"Delay","US",1291,"N174US","EWR","CLT",529,13,15,2013-02-11 13:00:00
2013,2,11,1402,1218,104,1415,"Delay","EV",4135,"N11192","EWR","CLT",529,12,18,2013-02-11 12:00:00
2013,2,11,1521,1500,21,1653,"Delay","US",720,"N173US","EWR","CLT",529,15,0,2013-02-11 15:00:00
